Year-Month,Category,Region,Segment,Sales,Profit,Orders,Avg_Discount,Avg_Days_to_Ship
2015-11,Office Supplies,West,Home Office,352.876,121.43279999999999,9,0.044444444444444446,3.5555555555555554
2015-11,Technology,Central,Consumer,1101.76,311.0614,6,0.10000000000000002,3.0
2015-11,Technology,Central,Corporate,2752.554,577.4598000000001,6,0.20000000000000004,4.833333333333333
2015-11,Technology,Central,Home Office,1577.118,503.6274,3,0.06666666666666667,3.3333333333333335
2015-11,Technology,East,Consumer,4704.35,1257.9408,11,0.07272727272727274,4.454545454545454
2015-11,Technology,East,Corporate,5485.17,2430.4308,7,0.0,2.7142857142857144
2015-11,Technology,East,Home Office,3413.976,1036.382,5,0.16,4.2
2015-11,Technology,South,Consumer,632.601,74.3502,5,0.22000000000000003,4.2
2015-11,Technology,South,Corporate,100.792,10.0792,1,0.2,7.0
2015-11,Technology,West,Consumer,1389.318,143.4056,7,0.08571428571428573,3.857142857142857
2015-11,Technology,West,Corporate,579.264,55.952,4,0.2,3.0
2015-11,Technology,West,Home Office,2136.698,282.0463,6,0.06666666666666667,3.8333333333333335
2015-12,Furniture,Central,Consumer,1626.148,131.4211,8,0.2625,2.0
2015-12,Furniture,Central,Corporate,1164.58,257.8258,4,0.0,6.25
2015-12,Furniture,Central,Home Office,1071.2712,-186.141,4,0.38,4.5
2015-12,Furniture,East,Consumer,2324.764,277.2146,11,0.15454545454545454,4.181818181818182
2015-12,Furniture,East,Corporate,3064.651,-391.1476,5,0.22000000000000003,3.8
2015-12,Furniture,East,Home Office,1053.164,-105.3164,1,0.3,5.0
2015-12,Furniture,South,Consumer,637.752,130.5468,3,0.06666666666666667,3.3333333333333335
2015-12,Furniture,South,Corporate,308.36,40.687000000000005,5,0.16,4.4
2015-12,Furniture,West,Consumer,3987.629,-664.3786,15,0.21666666666666667,4.466666666666667
2015-12,Furniture,West,Corporate,1238.268,138.1946,4,0.1,3.75
2015-12,Furniture,West,Home Office,6609.232,799.9078,4,0.1,4.25
2015-12,Office Supplies,Central,Consumer,880.0999999999999,-31.61859999999999,16,0.275,3.6875
2015-12,Office Supplies,Central,Corporate,391.87,182.108,10,0.0,4.2
2015-12,Office Supplies,Central,Home Office,758.156,277.66130000000004,9,0.08888888888888889,3.888888888888889
2015-12,Office Supplies,East,Consumer,1928.2559999999999,128.83259999999999,23,0.1956521739130435,3.4347826086956523
2015-12,Office Supplies,East,Corporate,968.0999999999999,364.8454,11,0.07272727272727274,3.5454545454545454
2015-12,Office Supplies,East,Home Office,1370.998,484.30809999999997,15,0.08666666666666667,3.2
2015-12,Office Supplies,South,Consumer,2679.452,-780.9134,17,0.22352941176470587,4.235294117647059
2015-12,Office Supplies,South,Corporate,879.06,370.4234,11,0.05454545454545456,4.363636363636363
2015-12,Office Supplies,South,Home Office,11.696,3.9474,1,0.2,5.0
2015-12,Office Supplies,West,Consumer,4508.958,1125.0696,48,0.07916666666666668,4.229166666666667
2015-12,Office Supplies,West,Corporate,1308.26,356.3043,16,0.0625,3.4375
2015-12,Office Supplies,West,Home Office,516.768,150.9728,8,0.025,4.625
2015-12,Technology,Central,Consumer,1297.8,284.2755,8,0.125,3.375
2015-12,Technology,Central,Corporate,4973.91,2322.9417,2,0.0,6.5
2015-12,Technology,Central,Home Office,4573.7660000000005,953.0224,8,0.1875,3.25
2015-12,Technology,East,Consumer,10264.826,-1247.8370000000002,14,0.21428571428571427,3.357142857142857
2015-12,Technology,East,Corporate,617.3299999999999,-301.1907,2,0.35,5.0
2015-12,Technology,East,Home Office,3086.678,778.0497,3,0.13333333333333333,3.3333333333333335
2015-12,Technology,South,Consumer,480.32,100.5142,5,0.12000000000000002,4.8
2015-12,Technology,South,Corporate,323.64,9.518699999999999,3,0.20000000000000004,4.333333333333333
2015-12,Technology,West,Consumer,8952.326000000001,1912.3172000000002,17,0.11764705882352941,4.0
2015-12,Technology,West,Corporate,1061.432,144.5992,5,0.08,4.0
2016-01,Furniture,Central,Consumer,649.176,-549.4071,2,0.55,4.0
2016-01,Furniture,Central,Corporate,3158.73,757.5558000000001,2,0.0,4.5
2016-01,Furniture,East,Consumer,181.797,-15.5826,1,0.3,0.0
2016-01,Furniture,East,Corporate,548.81,-49.46989999999999,4,0.15000000000000002,3.75
2016-01,Furniture,East,Home Office,377.582,73.4542,2,0.1,4.0
2016-01,Furniture,South,Consumer,781.184,-31.811200000000003,3,0.20000000000000004,6.0
2016-01,Furniture,West,Consumer,1735.644,47.489900000000006,6,0.10000000000000002,2.8333333333333335
2016-01,Furniture,West,Corporate,189.82,71.7316,2,0.0,6.5
2016-01,Office Supplies,Central,Consumer,43.2,11.8368,3,0.4000000000000001,3.3333333333333335
2016-01,Office Supplies,Central,Corporate,274.442,108.0123,3,0.06666666666666667,4.666666666666667
2016-01,Office Supplies,East,Consumer,160.072,63.3144,5,0.08,6.2
2016-01,Office Supplies,East,Corporate,2203.952,367.2095,9,0.1222222222222222,3.3333333333333335
2016-01,Office Supplies,East,Home Office,217.844,92.14099999999999,5,0.08,2.8
2016-01,Office Supplies,South,Consumer,232.876,20.244400000000006,4,0.325,5.5
2016-01,Office Supplies,South,Corporate,36.608,16.2704,2,0.1,2.0
2016-01,Office Supplies,South,Home Office,1396.35,694.4142,2,0.0,6.0
2016-01,Office Supplies,West,Consumer,603.3779999999999,182.9002,9,0.06666666666666668,3.3333333333333335
2016-01,Office Supplies,West,Corporate,39.68,10.3168,1,0.0,4.0
2016-01,Office Supplies,West,Home Office,91.28,37.8112,2,0.0,4.5
2016-01,Technology,Central,Consumer,1439.968,143.9968,1,0.2,4.0
2016-01,Technology,Central,Corporate,376.64,2.097999999999999,3,0.20000000000000004,5.0
2016-01,Technology,East,Corporate,331.96,110.26559999999999,2,0.0,4.5
2016-01,Technology,East,Home Office,838.07,157.6945,6,0.16666666666666666,4.0
2016-01,Technology,South,Consumer,108.784,10.8784,1,0.2,5.0
2016-01,Technology,South,Corporate,1526.624,197.4624,4,0.15000000000000002,3.25
2016-01,Technology,West,Consumer,90.57,11.7741,1,0.0,4.0
2016-01,Technology,West,Corporate,797.858,274.0022,3,0.06666666666666667,6.333333333333333
2016-01,Technology,West,Home Office,109.592,8.2194,1,0.2,4.0
2016-02,Furniture,Central,Consumer,16.192,-6.8816,1,0.6,4.0
2016-02,Furniture,Central,Corporate,378.242,-80.1714,3,0.39999999999999997,5.666666666666667
2016-02,Furniture,East,Consumer,1160.0570000000002,48.535399999999996,5,0.08,3.0
2016-02,Furniture,East,Corporate,204.75,95.501,2,0.0,3.0
2016-02,Furniture,South,Consumer,1203.17,267.355,3,0.0,5.333333333333333
2016-02,Furniture,South,Corporate,132.224,-18.1808,1,0.2,5.0
2016-02,Furniture,South,Home Office,258.82,59.9548,2,0.0,0.0
2016-02,Furniture,West,Consumer,572.096,10.922799999999999,2,0.2,4.5
2016-02,Office Supplies,Central,Consumer,56.82,28.41,1,0.0,3.0
2016-02,Office Supplies,Central,Corporate,104.22399999999999,-221.9112,3,0.4000000000000001,4.0
2016-02,Office Supplies,Central,Home Office,490.32,137.2896,1,0.0,6.0
2016-02,Office Supplies,East,Consumer,1139.778,233.9283,10,0.08,3.7
2016-02,Office Supplies,East,Corporate,424.806,130.6104,5,0.04,4.8
2016-02,Office Supplies,South,Consumer,1696.7459999999999,281.664,7,0.028571428571428574,3.5714285714285716
2016-02,Office Supplies,South,Corporate,56.45,14.677,1,0.0,2.0
2016-02,Office Supplies,South,Home Office,1698.088,477.34439999999995,10,0.15999999999999998,1.2
2016-02,Office Supplies,West,Consumer,282.8,95.9026,4,0.0,4.25
2016-02,Office Supplies,West,Corporate,697.4979999999999,78.67580000000001,5,0.08,5.2
2016-02,Office Supplies,West,Home Office,146.82,73.41,1,0.0,5.0
2016-02,Technology,Central,Corporate,69.93,0.6993,1,0.0,2.0
2016-02,Technology,East,Consumer,180.45,63.111599999999996,2,0.0,5.0
2016-02,Technology,East,Corporate,39.98,1.999,1,0.0,5.0
2016-02,Technology,South,Consumer,8849.95,2820.984,2,0.0,1.0
2016-02,Technology,South,Home Office,1717.656,281.2626,3,0.06666666666666667,1.0
2016-02,Technology,West,Consumer,642.168,38.9722,3,0.13333333333333333,4.333333333333333
2016-02,Technology,West,Corporate,758.78,90.5147,4,0.05,4.0
2016-03,Furniture,Central,Consumer,2270.263,-435.86560000000003,6,0.38666666666666666,5.333333333333333
2016-03,Furniture,Central,Corporate,1207.9719999999998,-196.84120000000001,4,0.22499999999999998,4.0
2016-03,Furniture,Central,Home Office,1541.2759999999998,110.22720000000001,2,0.15,4.0
2016-03,Furniture,East,Consumer,4098.003,-142.97789999999998,13,0.16923076923076924,3.5384615384615383
2016-03,Furniture,East,Corporate,386.68,-5.524,1,0.3,2.0
2016-03,Furniture,East,Home Office,30.336,9.48,1,0.2,0.0
2016-03,Furniture,South,Consumer,292.242,-98.7795,2,0.30000000000000004,4.0
2016-03,Furniture,South,Corporate,146.61,57.9188,3,0.0,4.333333333333333
2016-03,Furniture,South,Home Office,204.8,72.4588,2,0.0,4.5
2016-03,Furniture,West,Consumer,240.18200000000002,-84.1116,2,0.44999999999999996,1.0
2016-03,Furniture,West,Corporate,2382.728,158.747,5,0.12000000000000002,1.6
2016-03,Office Supplies,Central,Consumer,4340.078,-680.8353,12,0.38333333333333336,5.083333333333333
2016-03,Office Supplies,Central,Corporate,489.842,100.4235,9,0.1888888888888889,4.111111111111111
2016-03,Office Supplies,Central,Home Office,200.736,51.159,3,0.39999999999999997,4.0
2016-03,Office Supplies,East,Consumer,2479.6240000000003,939.7876,19,0.05263157894736842,3.3157894736842106
2016-03,Office Supplies,East,Corporate,1325.747,-167.73649999999998,8,0.24999999999999997,2.25
2016-03,Office Supplies,East,Home Office,2.043,-1.4982,1,0.7,4.0
2016-03,Office Supplies,South,Consumer,939.4399999999999,93.0985,2,0.2,1.5
2016-03,Office Supplies,South,Corporate,118.066,12.819399999999998,5,0.18,4.2
2016-03,Office Supplies,South,Home Office,1053.08,358.8352,5,0.0,4.4
2016-03,Office Supplies,West,Consumer,206.187,17.857499999999998,9,0.2222222222222222,2.888888888888889
2016-03,Office Supplies,West,Corporate,5951.094,288.4558,8,0.07500000000000001,2.75
2016-03,Office Supplies,West,Home Office,240.99399999999997,49.0391,4,0.1,3.75
2016-03,Technology,Central,Consumer,2195.898,354.99710000000005,6,0.16666666666666666,3.6666666666666665
2016-03,Technology,Central,Corporate,67.05199999999999,21.3518,2,0.1,3.5
2016-03,Technology,Central,Home Office,840.696,69.3432,2,0.2,4.0
2016-03,Technology,East,Consumer,6129.570000000001,2478.5156,8,0.2,3.125
2016-03,Technology,East,Corporate,1528.95,-655.6027,4,0.325,2.5
2016-03,Technology,East,Home Office,783.904,-10.2564,4,0.25,4.0
2016-03,Technology,South,Consumer,1483.9360000000001,67.25110000000001,2,0.2,3.0
2016-03,Technology,West,Consumer,169.568,-40.2724,2,0.2,3.0
2016-03,Technology,West,Corporate,621.732,58.528,3,0.13333333333333333,4.666666666666667
2016-03,Technology,West,Home Office,7746.546,761.9751000000001,4,0.15000000000000002,2.5
2016-04,Furniture,Central,Consumer,197.448,-13.927599999999998,3,0.3,4.0
2016-04,Furniture,Central,Corporate,1927.152,217.6646,3,0.3,4.666666666666667
2016-04,Furniture,Central,Home Office,109.22800000000001,-1.5115999999999996,2,0.3,4.5
2016-04,Furniture,East,Consumer,1706.196,287.91720000000004,2,0.15000000000000002,4.5
2016-04,Furniture,East,Corporate,668.706,149.6748,2,0.05,4.5
2016-04,Furniture,East,Home Office,722.462,12.0866,3,0.16666666666666666,5.0
2016-04,Furniture,South,Consumer,698.8199999999999,164.3874,2,0.0,3.5
2016-04,Furniture,South,Corporate,79.12,13.846,1,0.2,5.0
2016-04,Furniture,South,Home Office,185.58399999999997,41.3672,3,0.06666666666666667,5.0
2016-04,Furniture,West,Consumer,4141.968,126.62040000000002,9,0.14444444444444446,3.4444444444444446
2016-04,Furniture,West,Corporate,153.45600000000002,24.9756,2,0.2,5.5
2016-04,Furniture,West,Home Office,2621.95,-658.2672,3,0.3,6.0
2016-04,Office Supplies,Central,Consumer,1088.792,-1850.9464,1,0.8,4.0
2016-04,Office Supplies,Central,Corporate,1821.7199999999998,-111.48350000000002,8,0.35000000000000003,4.5
2016-04,Office Supplies,Central,Home Office,466.962,-14.796600000000002,7,0.14285714285714285,4.142857142857143
2016-04,Office Supplies,East,Consumer,3282.8999999999996,284.4329,34,0.12058823529411763,4.264705882352941
2016-04,Office Supplies,East,Corporate,131.976,45.331900000000005,8,0.11249999999999999,3.75
2016-04,Office Supplies,East,Home Office,580.396,57.15129999999999,4,0.275,5.5
2016-04,Office Supplies,South,Consumer,543.858,168.4073,7,0.028571428571428574,5.142857142857143
2016-04,Office Supplies,South,Corporate,228.048,-13.078200000000002,4,0.2,5.0
2016-04,Office Supplies,South,Home Office,278.086,-105.9541,5,0.18,5.4
2016-04,Office Supplies,West,Consumer,1356.008,286.2627,22,0.08181818181818182,4.136363636363637
2016-04,Office Supplies,West,Corporate,384.736,121.7768,6,0.16666666666666666,5.666666666666667
2016-04,Office Supplies,West,Home Office,483.96500000000003,32.4138,7,0.31428571428571433,5.0
2016-04,Technology,Central,Consumer,691.8879999999999,189.57,2,0.1,5.0
2016-04,Technology,Central,Corporate,382.56600000000003,41.8371,2,0.1,4.5
2016-04,Technology,Central,Home Office,776.596,199.328,2,0.1,4.0
2016-04,Technology,East,Consumer,262.682,-38.5052,4,0.2,4.25
2016-04,Technology,East,Corporate,9099.93,2365.9818,1,0.0,4.0
2016-04,Technology,East,Home Office,1384.72,374.4224,2,0.0,4.0
2016-04,Technology,South,Consumer,64.728,16.3336,2,0.1,5.0
2016-04,Technology,South,Home Office,887.466,141.5199,4,0.15000000000000002,4.25
2016-04,Technology,West,Consumer,39.96,12.987,1,0.2,5.0
2016-04,Technology,West,Corporate,1299.9660000000001,409.98900000000003,2,0.1,3.0
2016-05,Furniture,Central,Consumer,1058.625,-283.7408,8,0.4125,3.375
2016-05,Furniture,Central,Corporate,3504.9,700.98,1,0.0,2.0
2016-05,Furniture,Central,Home Office,47.4,21.33,1,0.0,5.0
2016-05,Furniture,East,Consumer,1102.372,169.41,9,0.08888888888888889,3.5555555555555554
2016-05,Furniture,East,Corporate,449.24,134.553,4,0.0,4.5
2016-05,Furniture,East,Home Office,54.712,11.6263,1,0.2,4.0
2016-05,Furniture,South,Consumer,1261.116,67.25979999999998,5,0.2,4.4
2016-05,Furniture,South,Corporate,2695.964,370.7458,3,0.13333333333333333,5.0
2016-05,Furniture,South,Home Office,24.96,6.24,1,0.0,5.0
2016-05,Furniture,West,Consumer,1216.058,-28.886200000000002,6,0.10000000000000002,3.5
2016-05,Furniture,West,Corporate,2655.288,382.16400000000004,3,0.06666666666666667,4.333333333333333
2016-05,Furniture,West,Home Office,1049.2,272.792,1,0.0,5.0
2016-05,Office Supplies,Central,Consumer,1581.5179999999998,48.8479,17,0.34117647058823536,3.6470588235294117
2016-05,Office Supplies,Central,Corporate,1582.28,202.1981,11,0.4181818181818182,4.090909090909091
2016-05,Office Supplies,Central,Home Office,1163.7,467.76460000000003,7,0.0,4.571428571428571
2016-05,Office Supplies,East,Consumer,3848.86,487.136,29,0.13448275862068967,3.6206896551724137
2016-05,Office Supplies,East,Corporate,389.14,97.32,7,0.1142857142857143,3.857142857142857
2016-05,Office Supplies,East,Home Office,81.44,23.974999999999998,4,0.15000000000000002,4.0
2016-05,Office Supplies,South,Consumer,507.07099999999997,162.84820000000002,15,0.25999999999999995,3.1333333333333333
2016-05,Office Supplies,South,Corporate,508.054,9.946999999999997,13,0.34615384615384615,4.384615384615385
2016-05,Office Supplies,South,Home Office,2258.478,575.9272,9,0.022222222222222223,3.6666666666666665
2016-05,Office Supplies,West,Consumer,805.8100000000001,302.91589999999997,16,0.025,4.6875
2016-05,Office Supplies,West,Corporate,207.93200000000002,26.438699999999997,8,0.33749999999999997,4.375
2016-05,Office Supplies,West,Home Office,100.919,-7.8161999999999985,4,0.22499999999999998,4.0
2016-05,Technology,Central,Consumer,2393.152,159.1311,6,0.20000000000000004,2.5
2016-05,Technology,Central,Home Office,412.39,60.337199999999996,2,0.1,5.0
2016-05,Technology,East,Consumer,14447.583,2358.5505,12,0.17500000000000002,3.5833333333333335
2016-05,Technology,East,Corporate,1471.948,373.33979999999997,2,0.2,3.5
2016-05,Technology,East,Home Office,743.988,-123.998,1,0.4,3.0
2016-05,Technology,South,Consumer,2343.91,359.6335,2,0.1,1.5
2016-05,Technology,South,Corporate,2183.2,696.5162,4,0.1,4.0
2016-05,Technology,South,Home Office,177.48,19.9665,1,0.2,4.0
2016-05,Technology,West,Consumer,1608.56,264.4841,8,0.1,4.375
2016-05,Technology,West,Corporate,2804.312,250.66949999999997,3,0.20000000000000004,4.666666666666667
2016-05,Technology,West,Home Office,246.168,21.5397,1,0.2,4.0
2016-06,Furniture,Central,Consumer,730.595,-517.0056,6,0.5333333333333333,4.0
2016-06,Furniture,Central,Corporate,609.892,6.8491,3,0.3,5.0
2016-06,Furniture,Central,Home Office,1079.296,49.464200000000005,3,0.3,5.0
2016-06,Furniture,East,Consumer,1588.8419999999999,62.865,8,0.1125,2.375
2016-06,Furniture,East,Corporate,1173.84,-336.8256,4,0.275,5.75
2016-06,Furniture,South,Consumer,1266.86,291.3778,1,0.0,2.0
2016-06,Furniture,West,Consumer,3533.6059999999998,-115.9563,8,0.16875,3.625
2016-06,Furniture,West,Corporate,2479.746,413.6168,3,0.13333333333333333,2.3333333333333335
2016-06,Furniture,West,Home Office,607.895,39.348099999999995,2,0.075,1.5
2016-06,Office Supplies,Central,Consumer,325.70000000000005,108.79220000000001,6,0.16666666666666666,4.166666666666667
2016-06,Office Supplies,Central,Corporate,72.3,-20.4701,7,0.5428571428571428,4.857142857142857
2016-06,Office Supplies,Central,Home Office,1021.7180000000001,195.35169999999997,9,0.2666666666666667,2.4444444444444446
2016-06,Office Supplies,East,Consumer,4115.358,1055.8117,33,0.030303030303030304,3.5757575757575757
2016-06,Office Supplies,East,Corporate,1664.5680000000002,143.50560000000002,11,0.2,3.8181818181818183
2016-06,Office Supplies,East,Home Office,712.238,30.764999999999997,8,0.2375,3.875
2016-06,Office Supplies,South,Consumer,492.376,108.7209,8,0.0875,1.875
2016-06,Office Supplies,South,Corporate,224.9,64.2384,2,0.0,3.0
2016-06,Office Supplies,West,Consumer,1393.028,496.8226,20,0.030000000000000006,2.55
2016-06,Office Supplies,West,Corporate,732.48,217.9947,15,0.05333333333333334,2.6
2016-06,Office Supplies,West,Home Office,147.144,65.9567,6,0.03333333333333333,4.333333333333333
2016-06,Technology,Central,Consumer,1161.094,199.3664,4,0.15000000000000002,5.5
2016-06,Technology,Central,Corporate,102.86800000000001,26.9432,2,0.1,5.5
2016-06,Technology,Central,Home Office,1449.685,140.63930000000002,4,0.175,2.5
2016-06,Technology,East,Consumer,1754.6599999999999,470.5361,6,0.0,2.6666666666666665
2016-06,Technology,East,Corporate,727.9000000000001,171.8962,3,0.0,5.666666666666667
2016-06,Technology,South,Consumer,1380.2740000000001,223.9298,6,0.11666666666666665,2.6666666666666665
2016-06,Technology,South,Home Office,91.475,-1.8295,1,0.5,3.0
2016-06,Technology,West,Consumer,6146.418000000001,756.249,6,0.16666666666666666,3.5
2016-06,Technology,West,Home Office,3557.778,401.4247,4,0.1,4.5
2016-07,Furniture,Central,Consumer,272.94,30.0234,1,0.0,6.0
2016-07,Furniture,Central,Corporate,1350.402,79.03359999999999,6,0.3,2.8333333333333335
2016-07,Furniture,Central,Home Office,327.42,-388.28,2,0.6,4.0
2016-07,Furniture,East,Consumer,189.09799999999998,-74.7292,2,0.35,3.0
2016-07,Furniture,East,Corporate,1433.606,149.4656,5,0.08,3.6
2016-07,Furniture,South,Consumer,3536.23,606.6505999999999,5,0.04,5.2
2016-07,Furniture,South,Corporate,140.81,39.4268,1,0.0,5.0
2016-07,Furniture,West,Consumer,3105.661,527.0214,11,0.06818181818181818,4.181818181818182
2016-07,Furniture,West,Corporate,2686.952,61.6591,5,0.2,5.4
2016-07,Furniture,West,Home Office,25.4,8.636,1,0.0,0.0
2016-07,Office Supplies,Central,Consumer,3861.75,453.8816,19,0.14210526315789473,4.7368421052631575
2016-07,Office Supplies,Central,Corporate,208.98,51.9719,8,0.17500000000000002,3.75
2016-07,Office Supplies,Central,Home Office,171.976,37.39229999999999,5,0.36,5.0
2016-07,Office Supplies,East,Consumer,1476.446,-883.2407000000001,7,0.21428571428571427,3.2857142857142856
2016-07,Office Supplies,East,Corporate,1782.293,400.32800000000003,21,0.1523809523809524,2.9523809523809526
2016-07,Office Supplies,East,Home Office,444.645,71.3133,8,0.27499999999999997,3.75
2016-07,Office Supplies,South,Consumer,1452.828,287.6619,17,0.11764705882352941,3.588235294117647
2016-07,Office Supplies,South,Corporate,227.696,67.7688,8,0.07500000000000001,4.125
2016-07,Office Supplies,South,Home Office,10.44,4.8024,1,0.0,1.0
2016-07,Office Supplies,West,Consumer,776.598,230.5069,19,0.12631578947368421,4.2631578947368425
2016-07,Office Supplies,West,Corporate,2295.67,387.9728,10,0.15,4.8
2016-07,Office Supplies,West,Home Office,215.122,13.601000000000004,5,0.18,3.0
2016-07,Technology,Central,Consumer,1415.556,302.2668,6,0.10000000000000002,4.333333333333333
2016-07,Technology,Central,Corporate,1285.44,239.7265,3,0.06666666666666667,2.6666666666666665
2016-07,Technology,East,Consumer,2168.284,91.022,4,0.30000000000000004,3.75
2016-07,Technology,East,Corporate,938.991,-38.60160000000002,2,0.35,2.0
2016-07,Technology,East,Home Office,90.834,-6.830699999999999,2,0.2,3.0
2016-07,Technology,South,Consumer,852.96,58.7475,2,0.1,0.0
2016-07,Technology,South,Corporate,341.45500000000004,-93.26429999999999,2,0.25,4.0
2016-07,Technology,West,Consumer,3523.496,1055.6395,6,0.16666666666666666,4.333333333333333
2016-07,Technology,West,Corporate,476.62399999999997,45.2684,2,0.2,5.0
2016-07,Technology,West,Home Office,2175.36,616.0363,5,0.12000000000000002,1.2
2016-08,Furniture,Central,Consumer,604.2128,45.634,2,0.16,5.0
2016-08,Furniture,Central,Corporate,1266.676,-5.081599999999998,2,0.15,3.5
2016-08,Furniture,Central,Home Office,37.504,-16.132,3,0.6,3.6666666666666665
2016-08,Furniture,East,Consumer,1832.993,-236.9406,5,0.26,3.6
2016-08,Furniture,East,Corporate,405.79999999999995,-138.388,2,0.45,5.0
2016-08,Furniture,East,Home Office,961.056,-347.803,2,0.25,3.0
2016-08,Furniture,South,Consumer,411.836,63.5684,2,0.1,3.0
2016-08,Furniture,South,Corporate,562.2925,-255.5875,1,0.45,4.0
2016-08,Furniture,South,Home Office,109.8,46.116,1,0.0,4.0
2016-08,Furniture,West,Consumer,891.7739999999999,19.724999999999994,3,0.06666666666666667,7.0
2016-08,Furniture,West,Corporate,4787.936,308.0852,4,0.2,3.75
2016-08,Furniture,West,Home Office,611.352,22.6584,2,0.2,4.0
2016-08,Office Supplies,Central,Consumer,684.372,-136.66920000000002,20,0.33,3.95
2016-08,Office Supplies,Central,Corporate,122.248,39.84,4,0.15000000000000002,3.25
2016-08,Office Supplies,Central,Home Office,1023.2880000000001,-49.21789999999999,9,0.13333333333333333,5.333333333333333
2016-08,Office Supplies,East,Consumer,2766.728,633.0792,15,0.18666666666666665,3.8
2016-08,Office Supplies,East,Corporate,1702.302,460.4974,10,0.19999999999999998,4.2
2016-08,Office Supplies,East,Home Office,65.24199999999999,10.8981,2,0.1,3.5
2016-08,Office Supplies,South,Consumer,780.668,141.31459999999998,8,0.1875,2.75
2016-08,Office Supplies,South,Corporate,237.27400000000003,73.6962,3,0.13333333333333333,4.666666666666667
2016-08,Office Supplies,South,Home Office,125.832,13.353200000000001,8,0.22499999999999998,4.875
2016-08,Office Supplies,West,Consumer,714.184,210.5337,17,0.11764705882352941,5.117647058823529
2016-08,Office Supplies,West,Corporate,234.442,89.9144,12,0.08333333333333333,4.0
2016-08,Office Supplies,West,Home Office,503.16,141.9516,2,0.1,7.0
2016-08,Technology,Central,Consumer,2257.1639999999998,297.8985,4,0.05,4.75
2016-08,Technology,Central,Corporate,159.984,43.9956,1,0.2,2.0
2016-08,Technology,Central,Home Office,827.106,-24.365000000000002,5,0.08,4.8
2016-08,Technology,East,Consumer,350.86800000000005,-39.090599999999995,2,0.2,3.5
2016-08,Technology,East,Corporate,1157.9679999999998,63.7698,7,0.17142857142857146,5.0
2016-08,Technology,East,Home Office,22.0,5.5,1,0.0,6.0
2016-08,Technology,South,Consumer,822.308,90.1486,3,0.13333333333333333,2.6666666666666665
2016-08,Technology,West,Consumer,1768.4560000000001,177.9092,6,0.20000000000000004,6.166666666666667
2016-08,Technology,West,Corporate,2306.548,311.2576,8,0.15000000000000002,4.25
2016-09,Furniture,Central,Consumer,5978.653600000001,-314.0313,10,0.23199999999999998,4.0
2016-09,Furniture,Central,Corporate,2070.1958,-322.8583,7,0.21714285714285714,4.571428571428571
2016-09,Furniture,Central,Home Office,884.6039999999999,-228.19760000000002,4,0.525,3.25
2016-09,Furniture,East,Consumer,4162.961,338.75649999999996,18,0.13333333333333333,4.666666666666667
2016-09,Furniture,East,Corporate,765.4639999999999,32.2264,4,0.1,3.75
2016-09,Furniture,East,Home Office,1099.892,269.70959999999997,4,0.1,3.5
2016-09,Furniture,South,Consumer,2888.0080000000003,346.45050000000003,5,0.08,4.6
2016-09,Furniture,South,Corporate,1558.038,129.82529999999997,4,0.21250000000000002,4.75
2016-09,Furniture,South,Home Office,135.06,36.8194,2,0.0,4.0
2016-09,Furniture,West,Consumer,1969.125,-76.4498,8,0.1625,3.375
2016-09,Furniture,West,Corporate,5368.5355,426.7166,13,0.15769230769230771,3.4615384615384617
2016-09,Furniture,West,Home Office,382.344,63.6352,4,0.15000000000000002,4.0
2016-09,Office Supplies,Central,Consumer,2500.344,538.0518000000001,40,0.1375,4.275
2016-09,Office Supplies,Central,Corporate,1549.916,-684.3949,16,0.23750000000000002,4.0
2016-09,Office Supplies,Central,Home Office,260.214,-137.96569999999997,7,0.4,3.7142857142857144
2016-09,Office Supplies,East,Consumer,2809.667,510.7572,24,0.19583333333333333,4.333333333333333
2016-09,Office Supplies,East,Corporate,1000.059,349.34630000000004,9,0.23333333333333334,3.7777777777777777
2016-09,Office Supplies,East,Home Office,7891.403,1351.8027,22,0.1590909090909091,3.409090909090909
2016-09,Office Supplies,South,Consumer,2492.8050000000003,432.1712,30,0.19,3.8333333333333335
2016-09,Office Supplies,South,Corporate,207.29600000000002,51.5043,4,0.05,5.0
2016-09,Office Supplies,South,Home Office,93.48,20.8866,2,0.1,3.0
2016-09,Office Supplies,West,Consumer,1971.446,608.6701,38,0.05263157894736842,3.973684210526316
2016-09,Office Supplies,West,Corporate,1506.33,616.8337,27,0.10740740740740741,3.5185185185185186
2016-09,Office Supplies,West,Home Office,980.7779999999999,56.37840000000001,11,0.07272727272727274,4.090909090909091
2016-09,Technology,Central,Consumer,3210.224,318.1037,10,0.06999999999999999,4.0
2016-09,Technology,Central,Corporate,889.4939999999999,233.7962,3,0.13333333333333333,5.0
2016-09,Technology,Central,Home Office,159.56,33.9065,1,0.2,5.0
2016-09,Technology,East,Consumer,1011.09,379.2636,4,0.0,4.75
2016-09,Technology,East,Corporate,1234.384,-19.1729,4,0.2,3.25
2016-09,Technology,East,Home Office,287.572,-44.4884,2,0.2,2.0
2016-09,Technology,South,Consumer,3612.4719999999998,1439.8661,7,0.08571428571428573,4.142857142857143
2016-09,Technology,South,Corporate,604.316,65.7144,3,0.13333333333333333,5.666666666666667
2016-09,Technology,South,Home Office,431.976,-75.5958,1,0.2,5.0
2016-09,Technology,West,Consumer,10040.998,2430.0585,9,0.13333333333333336,4.666666666666667
